,node1,node2,link
6566,3373,5320,0
6567,1740,4649,0
6568,8822,1745,0
6569,5087,1433,0
6570,9664,6415,0
6571,3242,4804,0
6572,6449,9343,0
6573,4029,2109,0
6574,4032,2568,0
6575,5793,9937,0
6576,2760,1636,0
6577,6805,1785,0
6578,4147,1800,0
6579,4833,1360,0
6580,3631,4388,0
6581,48,4911,0
6582,5171,7042,0
6583,4454,84,0
6584,6236,6811,0
6585,8580,720,0
6586,2800,6749,0
6587,7181,7893,0
6588,7761,3820,0
6589,9110,9337,0
6590,3826,5516,0
6591,5620,5903,0
6592,6750,1448,0
6593,3056,2856,0
6594,4824,5304,0
6595,2022,2912,0
6596,4795,6289,0
6597,3375,6257,0
6598,4933,417,0
6599,6770,5854,0
6600,8712,1828,0
6601,8907,9162,0
6602,546,6382,0
6603,2470,289,0
6604,3285,7890,0
6605,2701,9731,0
6606,804,251,0
6607,4671,3082,0
6608,9099,4757,0
6609,8004,4650,0
6610,9846,9962,0
6611,2248,4442,0
6612,4916,8858,0
6613,2614,1375,0
6614,9396,966,0
6615,8300,6719,0
6616,4177,5254,0
6617,3919,2332,0
6618,8196,9716,0
6619,1692,9834,0
6620,3490,2029,0
6621,8243,5111,0
6622,275,7784,0
6623,1712,3826,0
6624,8818,3466,0
6625,3518,7259,0
6626,4123,4785,0
6627,6120,9661,0
6628,7652,1433,0
6629,2075,2181,0
6630,4128,9371,0
6631,4600,680,0
6632,4975,4587,0
6633,9275,1602,0
6634,8653,7075,0
6635,5049,3052,0
6636,9623,384,0
6637,3373,8134,0
6638,156,2564,0
6639,4055,1650,0
6640,2883,2071,0
6641,7013,6489,0
6642,2818,6732,0
6643,4936,3757,0
6644,2604,7885,0
6645,713,3054,0
6646,3653,4668,0
6647,7675,8918,0
6648,4749,6398,0
6649,2825,2363,0
6650,2462,69,0
6651,9108,8975,0
6652,6712,246,0
6653,3261,6706,0
6654,7330,9514,0
6655,7438,4889,0
6656,9645,3060,0
6657,7728,3644,0
6658,9003,8025,0
6659,5945,2886,0
6660,2251,4311,0
6661,2734,6599,0
6662,5582,8641,0
6663,1765,394,0
6664,8848,1889,0
6665,2814,8099,0
6666,1680,576,0
6667,6246,35,0
6668,1914,9398,0
6669,853,2023,0
6670,3726,4859,0
6671,5421,9163,0
6672,7060,4623,0
6673,5821,576,0
6674,257,383,0
6675,2308,3545,0
6676,2157,9159,0
6677,5133,7642,0
6678,2258,2152,0
6679,4388,2488,0
6680,1704,5192,0
6681,2023,9233,0
6682,4106,6789,0
6683,3334,3766,0
6684,2546,9744,0
6685,1641,6169,0
